,date,prefecture,confirmed,tested,recovered,deaths,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2312,2020-04-20,Wakayama,46,2339.0,20.0,1.0,25.0,-23.0,-3.0,-10.0,-37.0,-12.0,9.0
2313,2020-04-21,Wakayama,47,2381.0,22.0,1.0,24.0,-24.0,1.0,14.0,-38.0,-14.0,8.0
2314,2020-04-22,Wakayama,49,2422.0,22.0,1.0,26.0,-25.0,-4.0,1.0,-38.0,-15.0,9.0
2315,2020-04-23,Wakayama,50,2454.0,23.0,1.0,26.0,-27.0,-2.0,3.0,-39.0,-15.0,9.0
2316,2020-04-24,Wakayama,52,2526.0,23.0,1.0,28.0,-28.0,0.0,-2.0,-41.0,-14.0,9.0
2317,2020-04-25,Wakayama,57,2528.0,24.0,1.0,32.0,-33.0,-1.0,-8.0,-49.0,-16.0,11.0
2318,2020-04-26,Wakayama,58,2563.0,27.0,1.0,30.0,-36.0,-6.0,-7.0,-53.0,-20.0,11.0
2319,2020-04-27,Wakayama,59,2837.0,27.0,1.0,31.0,-25.0,-2.0,-4.0,-38.0,-14.0,9.0
2320,2020-04-28,Wakayama,60,2904.0,27.0,2.0,31.0,-21.0,3.0,5.0,-38.0,-16.0,8.0
2321,2020-04-29,Wakayama,60,2906.0,28.0,2.0,30.0,-20.0,-5.0,27.0,-54.0,-57.0,16.0
2322,2020-04-30,Wakayama,62,3033.0,28.0,2.0,32.0,-20.0,3.0,7.0,-40.0,-21.0,10.0
2323,2020-05-01,Wakayama,62,3077.0,28.0,2.0,32.0,-25.0,4.0,1.0,-44.0,-23.0,12.0
2324,2020-05-02,Wakayama,62,3077.0,31.0,2.0,29.0,-33.0,-4.0,-9.0,-49.0,-22.0,12.0
2325,2020-05-03,Wakayama,62,3077.0,35.0,2.0,25.0,-34.0,-7.0,-20.0,-56.0,-23.0,11.0
2326,2020-05-04,Wakayama,62,,35.0,2.0,25.0,-10.0,0.0,18.0,-52.0,-65.0,23.0
2327,2020-05-05,Wakayama,62,3077.0,38.0,2.0,22.0,-8.0,6.0,42.0,-47.0,-66.0,22.0
2328,2020-05-06,Wakayama,62,3077.0,43.0,2.0,17.0,-20.0,-7.0,7.0,-55.0,-64.0,23.0
2329,2020-05-07,Wakayama,62,3283.0,44.0,2.0,16.0,-24.0,-1.0,0.0,-40.0,-15.0,9.0
2330,2020-05-08,Wakayama,62,3310.0,46.0,2.0,14.0,-24.0,-2.0,-2.0,-42.0,-16.0,10.0
2331,2020-05-09,Wakayama,62,3339.0,12.0,,,-30.0,-5.0,-24.0,-54.0,-13.0,10.0
2332,2020-03-18,Yamagata,0,123.0,0.0,0.0,0.0,9.0,5.0,21.0,-15.0,-3.0,3.0
2333,2020-03-19,Yamagata,0,133.0,0.0,0.0,0.0,15.0,8.0,48.0,-8.0,-3.0,0.0
2334,2020-03-20,Yamagata,0,133.0,0.0,0.0,0.0,20.0,6.0,-13.0,-19.0,-55.0,18.0
2335,2020-03-21,Yamagata,0,133.0,0.0,0.0,0.0,2.0,5.0,11.0,-9.0,-8.0,3.0
2336,2020-03-22,Yamagata,0,133.0,0.0,0.0,0.0,-5.0,1.0,-33.0,-19.0,-3.0,2.0
2337,2020-03-23,Yamagata,0,145.0,0.0,0.0,0.0,3.0,0.0,20.0,-16.0,-3.0,2.0
2338,2020-03-24,Yamagata,0,147.0,,,,4.0,1.0,-3.0,-18.0,-3.0,3.0
2339,2020-03-25,Yamagata,0,156.0,0.0,0.0,0.0,14.0,8.0,36.0,-11.0,-3.0,2.0
2340,2020-03-26,Yamagata,0,165.0,0.0,0.0,0.0,10.0,8.0,43.0,-13.0,-3.0,2.0
2341,2020-03-27,Yamagata,0,170.0,0.0,0.0,0.0,3.0,2.0,6.0,-21.0,-4.0,3.0
2342,2020-03-28,Yamagata,0,170.0,0.0,0.0,0.0,2.0,7.0,2.0,-17.0,-5.0,3.0
2343,2020-03-29,Yamagata,0,170.0,0.0,0.0,0.0,-3.0,6.0,-12.0,-27.0,-1.0,3.0
2344,2020-03-30,Yamagata,0,198.0,0.0,0.0,0.0,9.0,2.0,29.0,-17.0,-5.0,3.0
2345,2020-03-31,Yamagata,1,222.0,0.0,0.0,1.0,8.0,8.0,41.0,-18.0,-4.0,2.0
2346,2020-04-01,Yamagata,1,222.0,0.0,0.0,1.0,-3.0,7.0,3.0,-25.0,-4.0,4.0
2347,2020-04-02,Yamagata,1,275.0,0.0,0.0,1.0,-6.0,5.0,4.0,-31.0,-7.0,5.0
2348,2020-04-03,Yamagata,1,369.0,0.0,0.0,1.0,-8.0,0.0,26.0,-29.0,-7.0,5.0
2349,2020-04-04,Yamagata,6,369.0,0.0,0.0,6.0,-12.0,5.0,31.0,-31.0,-8.0,6.0
2350,2020-04-05,Yamagata,10,369.0,0.0,0.0,10.0,-19.0,2.0,-25.0,-45.0,-10.0,7.0
2351,2020-04-06,Yamagata,13,434.0,0.0,0.0,13.0,-14.0,-1.0,-16.0,-36.0,-9.0,6.0
2352,2020-04-07,Yamagata,19,527.0,0.0,0.0,19.0,-11.0,5.0,26.0,-35.0,-10.0,6.0
2353,2020-04-08,Yamagata,22,663.0,0.0,0.0,22.0,-12.0,3.0,49.0,-34.0,-10.0,6.0
2354,2020-04-09,Yamagata,27,663.0,0.0,0.0,27.0,-17.0,1.0,22.0,-41.0,-10.0,7.0
2355,2020-04-10,Yamagata,27,782.0,0.0,0.0,27.0,-21.0,2.0,-10.0,-46.0,-11.0,9.0
2356,2020-04-11,Yamagata,32,782.0,0.0,0.0,32.0,-24.0,0.0,40.0,-45.0,-23.0,11.0
2357,2020-04-12,Yamagata,34,782.0,0.0,0.0,34.0,-29.0,-2.0,48.0,-47.0,-15.0,8.0
2358,2020-04-13,Yamagata,35,932.0,0.0,0.0,35.0,-22.0,-6.0,-18.0,-47.0,-11.0,8.0
2359,2020-04-14,Yamagata,39,1055.0,0.0,0.0,39.0,-16.0,-1.0,20.0,-42.0,-10.0,7.0
2360,2020-04-15,Yamagata,45,1118.0,0.0,0.0,45.0,-11.0,6.0,55.0,-35.0,-10.0,7.0
2361,2020-04-16,Yamagata,50,1276.0,0.0,0.0,50.0,-15.0,4.0,59.0,-38.0,-11.0,7.0
2362,2020-04-17,Yamagata,58,1415.0,0.0,0.0,58.0,-20.0,0.0,46.0,-42.0,-13.0,9.0
2363,2020-04-18,Yamagata,60,1415.0,10.0,0.0,50.0,-39.0,-8.0,-44.0,-61.0,-18.0,13.0
2364,2020-04-19,Yamagata,61,1415.0,10.0,0.0,51.0,-35.0,-3.0,10.0,-57.0,-18.0,9.0
2365,2020-04-20,Yamagata,64,1597.0,15.0,0.0,49.0,-25.0,-2.0,-23.0,-48.0,-12.0,9.0
2366,2020-04-21,Yamagata,64,1657.0,17.0,0.0,47.0,-22.0,-1.0,7.0,-44.0,-13.0,9.0
2367,2020-04-22,Yamagata,65,1759.0,17.0,0.0,48.0,-22.0,-1.0,-1.0,-46.0,-13.0,10.0
2368,2020-04-23,Yamagata,65,1851.0,17.0,0.0,48.0,-25.0,-2.0,-6.0,-49.0,-14.0,10.0
2369,2020-04-24,Yamagata,66,1947.0,17.0,0.0,49.0,-27.0,-1.0,-6.0,-51.0,-14.0,11.0
2370,2020-04-25,Yamagata,66,1947.0,32.0,0.0,34.0,-32.0,-1.0,23.0,-56.0,-24.0,12.0
2371,2020-04-26,Yamagata,66,1947.0,32.0,0.0,34.0,-39.0,-6.0,-28.0,-68.0,-22.0,11.0
2372,2020-04-27,Yamagata,66,2052.0,38.0,0.0,28.0,-21.0,-2.0,22.0,-48.0,-16.0,9.0
2373,2020-04-28,Yamagata,66,2103.0,38.0,0.0,28.0,-15.0,3.0,27.0,-47.0,-16.0,8.0
2374,2020-04-29,Yamagata,68,2103.0,38.0,0.0,30.0,-11.0,-1.0,59.0,-56.0,-62.0,20.0
2375,2020-04-30,Yamagata,68,2159.0,38.0,0.0,30.0,-16.0,5.0,49.0,-44.0,-23.0,11.0
2376,2020-05-01,Yamagata,68,2246.0,48.0,0.0,20.0,-23.0,1.0,17.0,-52.0,-26.0,15.0
2377,2020-05-02,Yamagata,68,2246.0,50.0,0.0,18.0,-34.0,-5.0,22.0,-53.0,-27.0,12.0
2378,2020-05-03,Yamagata,68,2246.0,53.0,0.0,15.0,-34.0,-5.0,28.0,-53.0,-26.0,8.0
2379,2020-05-04,Yamagata,69,,54.0,0.0,15.0,-5.0,0.0,71.0,-51.0,-73.0,27.0
2380,2020-05-05,Yamagata,69,2246.0,54.0,0.0,15.0,3.0,9.0,94.0,-47.0,-73.0,26.0
2381,2020-05-06,Yamagata,69,2246.0,54.0,0.0,15.0,-9.0,0.0,42.0,-55.0,-71.0,28.0
2382,2020-05-07,Yamagata,69,2382.0,54.0,0.0,15.0,-19.0,0.0,29.0,-45.0,-18.0,10.0
2383,2020-05-08,Yamagata,69,2401.0,56.0,,,-23.0,-3.0,33.0,-46.0,-18.0,11.0
2384,2020-05-09,Yamagata,69,2432.0,13.0,,,-29.0,-3.0,17.0,-50.0,-15.0,10.0
2385,2020-03-18,Yamaguchi,3,157.0,0.0,0.0,3.0,-4.0,2.0,19.0,-8.0,-1.0,2.0
2386,2020-03-19,Yamaguchi,3,164.0,0.0,0.0,3.0,8.0,5.0,24.0,2.0,-4.0,1.0
2387,2020-03-20,Yamaguchi,3,164.0,0.0,0.0,3.0,16.0,8.0,61.0,-1.0,-50.0,14.0
2388,2020-03-21,Yamaguchi,3,166.0,0.0,0.0,3.0,-3.0,5.0,44.0,3.0,-6.0,3.0
2389,2020-03-22,Yamaguchi,4,170.0,0.0,0.0,4.0,-8.0,1.0,3.0,-4.0,-2.0,3.0
2390,2020-03-23,Yamaguchi,4,180.0,0.0,0.0,4.0,-2.0,2.0,29.0,-4.0,-2.0,3.0
2391,2020-03-24,Yamaguchi,4,192.0,,,,0.0,2.0,34.0,-7.0,-3.0,2.0
2392,2020-03-25,Yamaguchi,5,196.0,0.0,0.0,5.0,4.0,6.0,34.0,-3.0,-3.0,2.0
2393,2020-03-26,Yamaguchi,6,210.0,0.0,0.0,6.0,1.0,4.0,0.0,-9.0,-4.0,3.0
2394,2020-03-27,Yamaguchi,6,228.0,0.0,0.0,6.0,-12.0,-5.0,-33.0,-22.0,-6.0,6.0
2395,2020-03-28,Yamaguchi,6,270.0,2.0,0.0,4.0,-7.0,2.0,-32.0,-19.0,-4.0,5.0
2396,2020-03-29,Yamaguchi,6,291.0,2.0,0.0,4.0,-4.0,9.0,49.0,-6.0,1.0,3.0
2397,2020-03-30,Yamaguchi,6,257.0,2.0,0.0,4.0,-2.0,5.0,21.0,-10.0,-5.0,4.0
2398,2020-03-31,Yamaguchi,6,287.0,3.0,0.0,3.0,-1.0,3.0,18.0,-12.0,-5.0,4.0
2399,2020-04-01,Yamaguchi,6,287.0,3.0,0.0,3.0,-9.0,-1.0,-15.0,-20.0,-7.0,5.0
2400,2020-04-02,Yamaguchi,6,328.0,3.0,0.0,3.0,-1.0,6.0,52.0,-12.0,-8.0,3.0
2401,2020-04-03,Yamaguchi,7,354.0,3.0,0.0,4.0,-6.0,4.0,38.0,-18.0,-7.0,5.0
2402,2020-04-04,Yamaguchi,7,396.0,3.0,0.0,4.0,-7.0,7.0,55.0,-18.0,-5.0,5.0
2403,2020-04-05,Yamaguchi,8,409.0,3.0,0.0,5.0,-10.0,8.0,57.0,-20.0,-6.0,5.0
2404,2020-04-06,Yamaguchi,12,449.0,3.0,0.0,9.0,-7.0,7.0,42.0,-16.0,-6.0,4.0
2405,2020-04-07,Yamaguchi,13,455.0,3.0,0.0,10.0,-8.0,6.0,38.0,-17.0,-8.0,5.0
2406,2020-04-08,Yamaguchi,17,513.0,3.0,0.0,14.0,-11.0,4.0,20.0,-21.0,-11.0,5.0
2407,2020-04-09,Yamaguchi,17,528.0,3.0,0.0,14.0,-11.0,3.0,23.0,-21.0,-10.0,5.0
2408,2020-04-10,Yamaguchi,17,557.0,3.0,0.0,14.0,-13.0,3.0,8.0,-27.0,-9.0,6.0
2409,2020-04-11,Yamaguchi,19,557.0,3.0,0.0,16.0,-16.0,5.0,6.0,-33.0,-15.0,8.0
2410,2020-04-12,Yamaguchi,23,557.0,3.0,0.0,20.0,-33.0,-11.0,-62.0,-54.0,-15.0,11.0
2411,2020-04-13,Yamaguchi,24,657.0,5.0,0.0,19.0,-23.0,-4.0,-31.0,-31.0,-9.0,8.0
2412,2020-04-14,Yamaguchi,25,738.0,5.0,0.0,20.0,-15.0,2.0,21.0,-23.0,-9.0,6.0
2413,2020-04-15,Yamaguchi,28,773.0,5.0,0.0,23.0,-13.0,9.0,9.0,-26.0,-9.0,6.0
2414,2020-04-16,Yamaguchi,29,885.0,5.0,0.0,24.0,-16.0,5.0,17.0,-28.0,-11.0,7.0
2415,2020-04-17,Yamaguchi,30,977.0,5.0,0.0,25.0,-23.0,1.0,-16.0,-39.0,-12.0,10.0
2416,2020-04-18,Yamaguchi,30,1027.0,5.0,0.0,25.0,-27.0,0.0,-22.0,-44.0,-14.0,11.0
2417,2020-04-19,Yamaguchi,30,1049.0,11.0,0.0,19.0,-32.0,-5.0,-21.0,-49.0,-16.0,11.0
2418,2020-04-20,Yamaguchi,30,1119.0,15.0,0.0,15.0,-21.0,1.0,-3.0,-35.0,-11.0,9.0
2419,2020-04-21,Yamaguchi,31,1130.0,15.0,0.0,16.0,-20.0,-1.0,8.0,-33.0,-14.0,9.0
2420,2020-04-22,Yamaguchi,31,1144.0,15.0,0.0,16.0,-23.0,-2.0,-4.0,-36.0,-15.0,9.0
2421,2020-04-23,Yamaguchi,31,1156.0,15.0,0.0,16.0,-23.0,-3.0,-6.0,-37.0,-16.0,10.0
2422,2020-04-24,Yamaguchi,31,1217.0,16.0,0.0,15.0,-23.0,1.0,-7.0,-41.0,-16.0,11.0
2423,2020-04-25,Yamaguchi,31,1233.0,18.0,0.0,13.0,-27.0,-1.0,-7.0,-47.0,-20.0,12.0
2424,2020-04-26,Yamaguchi,31,1251.0,18.0,0.0,13.0,-33.0,-5.0,-12.0,-52.0,-20.0,11.0
2425,2020-04-27,Yamaguchi,32,1225.0,18.0,0.0,14.0,-21.0,2.0,7.0,-37.0,-16.0,10.0
2426,2020-04-28,Yamaguchi,32,1239.0,23.0,0.0,9.0,-16.0,2.0,11.0,-36.0,-17.0,9.0
2427,2020-04-29,Yamaguchi,32,1265.0,24.0,0.0,8.0,-14.0,-3.0,21.0,-49.0,-60.0,18.0
2428,2020-04-30,Yamaguchi,32,1285.0,24.0,0.0,8.0,-16.0,5.0,4.0,-40.0,-23.0,12.0
2429,2020-05-01,Yamaguchi,34,1290.0,24.0,0.0,10.0,-22.0,2.0,-1.0,-46.0,-27.0,15.0
2430,2020-05-02,Yamaguchi,34,1290.0,24.0,0.0,10.0,-31.0,-2.0,-12.0,-52.0,-24.0,13.0
2431,2020-05-03,Yamaguchi,35,1290.0,24.0,0.0,11.0,-45.0,-21.0,-68.0,-71.0,-29.0,14.0
2432,2020-05-04,Yamaguchi,36,,24.0,0.0,12.0,-11.0,1.0,15.0,-59.0,-69.0,25.0
2433,2020-05-05,Yamaguchi,37,1290.0,24.0,0.0,13.0,-9.0,-1.0,38.0,-55.0,-69.0,25.0
2434,2020-05-06,Yamaguchi,37,1290.0,24.0,0.0,13.0,-18.0,-5.0,17.0,-57.0,-66.0,24.0
2435,2020-05-07,Yamaguchi,37,1455.0,24.0,0.0,13.0,-18.0,1.0,-1.0,-39.0,-16.0,10.0
2436,2020-05-08,Yamaguchi,37,1498.0,33.0,,,-21.0,0.0,-4.0,-41.0,-16.0,11.0
2437,2020-05-09,Yamaguchi,37,1521.0,4.0,,,-29.0,-9.0,-47.0,-54.0,-15.0,13.0
2438,2020-03-18,Yamanashi,2,325.0,0.0,0.0,2.0,-3.0,4.0,11.0,-8.0,-2.0,3.0
2439,2020-03-19,Yamanashi,2,335.0,0.0,0.0,2.0,7.0,7.0,12.0,2.0,-4.0,1.0
2440,2020-03-20,Yamanashi,2,337.0,0.0,0.0,2.0,19.0,13.0,84.0,25.0,-52.0,16.0
2441,2020-03-21,Yamanashi,2,338.0,0.0,0.0,2.0,3.0,11.0,64.0,15.0,-7.0,3.0
2442,2020-03-22,Yamanashi,2,338.0,1.0,0.0,1.0,-3.0,8.0,27.0,8.0,-2.0,2.0
2443,2020-03-23,Yamanashi,2,358.0,1.0,0.0,1.0,-2.0,-1.0,-3.0,-11.0,-3.0,3.0
2444,2020-03-24,Yamanashi,4,370.0,,,,1.0,3.0,6.0,-9.0,-4.0,3.0
2445,2020-03-25,Yamanashi,4,383.0,1.0,0.0,3.0,2.0,7.0,27.0,-1.0,-3.0,2.0
2446,2020-03-26,Yamanashi,4,401.0,2.0,0.0,2.0,4.0,12.0,32.0,-1.0,-3.0,2.0
2447,2020-03-27,Yamanashi,4,422.0,2.0,0.0,2.0,-5.0,2.0,8.0,-13.0,-5.0,5.0
2448,2020-03-28,Yamanashi,4,426.0,2.0,0.0,2.0,-12.0,2.0,-23.0,-35.0,-5.0,6.0
2449,2020-03-29,Yamanashi,4,428.0,2.0,0.0,2.0,-29.0,-13.0,-56.0,-51.0,-9.0,8.0
2450,2020-03-30,Yamanashi,5,454.0,2.0,0.0,3.0,-4.0,0.0,-15.0,-23.0,-6.0,5.0
2451,2020-03-31,Yamanashi,6,472.0,2.0,0.0,4.0,-2.0,5.0,-10.0,-25.0,-5.0,5.0
2452,2020-04-01,Yamanashi,8,472.0,2.0,0.0,6.0,-16.0,-3.0,-39.0,-33.0,-9.0,6.0
2453,2020-04-02,Yamanashi,9,579.0,2.0,0.0,7.0,-11.0,4.0,8.0,-24.0,-7.0,5.0
2454,2020-04-03,Yamanashi,9,625.0,2.0,0.0,7.0,-12.0,1.0,22.0,-24.0,-8.0,6.0
2455,2020-04-04,Yamanashi,11,625.0,2.0,0.0,9.0,-15.0,6.0,25.0,-31.0,-8.0,7.0
2456,2020-04-05,Yamanashi,13,625.0,2.0,0.0,11.0,-19.0,5.0,3.0,-35.0,-8.0,7.0
2457,2020-04-06,Yamanashi,14,749.0,2.0,0.0,12.0,-10.0,3.0,5.0,-27.0,-9.0,6.0
2458,2020-04-07,Yamanashi,19,828.0,2.0,0.0,17.0,-12.0,3.0,1.0,-30.0,-10.0,6.0
2459,2020-04-08,Yamanashi,22,887.0,2.0,0.0,20.0,-17.0,0.0,2.0,-32.0,-11.0,6.0
2460,2020-04-09,Yamanashi,24,946.0,2.0,0.0,22.0,-19.0,0.0,-2.0,-34.0,-10.0,7.0
2461,2020-04-10,Yamanashi,27,1013.0,2.0,0.0,25.0,-21.0,-1.0,-5.0,-39.0,-11.0,9.0
2462,2020-04-11,Yamanashi,32,1013.0,2.0,0.0,30.0,-26.0,-1.0,-18.0,-52.0,-17.0,11.0
2463,2020-04-12,Yamanashi,35,1013.0,2.0,0.0,33.0,-32.0,-5.0,-40.0,-60.0,-15.0,10.0
2464,2020-04-13,Yamanashi,35,1157.0,2.0,0.0,33.0,-35.0,-18.0,-63.0,-53.0,-14.0,12.0
2465,2020-04-14,Yamanashi,36,1205.0,2.0,0.0,34.0,-16.0,3.0,-8.0,-39.0,-11.0,8.0
2466,2020-04-15,Yamanashi,39,1295.0,2.0,0.0,37.0,-17.0,5.0,7.0,-35.0,-12.0,8.0
2467,2020-04-16,Yamanashi,43,1367.0,9.0,0.0,34.0,-20.0,2.0,-15.0,-40.0,-12.0,8.0
2468,2020-04-17,Yamanashi,46,1435.0,9.0,0.0,37.0,-25.0,-2.0,-19.0,-47.0,-14.0,11.0
2469,2020-04-18,Yamanashi,48,1435.0,9.0,0.0,39.0,-44.0,-17.0,-69.0,-71.0,-23.0,16.0
2470,2020-04-19,Yamanashi,49,1435.0,9.0,0.0,40.0,-33.0,-1.0,-4.0,-52.0,-16.0,10.0
2471,2020-04-20,Yamanashi,49,1653.0,9.0,0.0,40.0,-29.0,-9.0,-47.0,-53.0,-16.0,12.0
2472,2020-04-21,Yamanashi,50,1703.0,9.0,0.0,41.0,-24.0,-2.0,-12.0,-43.0,-16.0,10.0
2473,2020-04-22,Yamanashi,51,1813.0,23.0,0.0,28.0,-26.0,-5.0,-13.0,-44.0,-18.0,11.0
2474,2020-04-23,Yamanashi,51,1862.0,22.0,0.0,29.0,-27.0,-3.0,-17.0,-45.0,-17.0,11.0
2475,2020-04-24,Yamanashi,51,1922.0,22.0,0.0,29.0,-29.0,-3.0,-20.0,-50.0,-18.0,13.0
2476,2020-04-25,Yamanashi,51,1922.0,22.0,0.0,29.0,-35.0,-7.0,-35.0,-62.0,-22.0,13.0
